datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,Price Data,Load Data,price
8/1/2019 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3996.49,19.278333,4,0.019278333
8/1/2019 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3780.192,18.181667,4,0.018181667
8/1/2019 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3657.347,16.665833,4,0.016665833
8/1/2019 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3579.487,15.8025,4,0.0158025
8/1/2019 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3569.723,15.764167,4,0.015764167
8/1/2019 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3694.94,18.970833,4,0.018970833
8/1/2019 6:00:00 AM,RFC,WEST,AEP,AEPAPT,3876.626,19.16,4,0.01916
8/1/2019 7:00:00 AM,RFC,WEST,AEP,AEPAPT,4069.562,20.544167,4,0.020544167
8/1/2019 8:00:00 AM,RFC,WEST,AEP,AEPAPT,4274.242,22.699167,4,0.022699167
8/1/2019 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4541.33,24.088333,5,0.024088333
8/1/2019 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4921.07,24.323333,5,0.024323333
8/1/2019 11:00:00 AM,RFC,WEST,AEP,AEPAPT,5248.471,24.939167,5,0.024939167
8/1/2019 12:00:00 PM,RFC,WEST,AEP,AEPAPT,5505.212,25.763333,6,0.025763333
8/1/2019 1:00:00 PM,RFC,WEST,AEP,AEPAPT,5790.458,29.536667,6,0.029536667
8/1/2019 2:00:00 PM,RFC,WEST,AEP,AEPAPT,5969.598,28.215833,6,0.028215833
8/1/2019 3:00:00 PM,RFC,WEST,AEP,AEPAPT,6004.827,29.496667,6,0.029496667
8/1/2019 4:00:00 PM,RFC,WEST,AEP,AEPAPT,5859.258,39.986667,6,0.039986667
8/1/2019 5:00:00 PM,RFC,WEST,AEP,AEPAPT,5721.2,53.2075,6,0.0532075
8/1/2019 6:00:00 PM,RFC,WEST,AEP,AEPAPT,5550.963,30.195,6,0.030195
8/1/2019 7:00:00 PM,RFC,WEST,AEP,AEPAPT,5276.587,32.010833,5,0.032010833
8/1/2019 8:00:00 PM,RFC,WEST,AEP,AEPAPT,5048.72,29.783333,5,0.029783333
8/1/2019 9:00:00 PM,RFC,WEST,AEP,AEPAPT,4901.347,27.065833,5,0.027065833
8/1/2019 10:00:00 PM,RFC,WEST,AEP,AEPAPT,4582.842,21.699167,5,0.021699167
8/1/2019 11:00:00 PM,RFC,WEST,AEP,AEPAPT,4247.62,20.853333,4,0.020853333
8/2/2019 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3985.028,20.368333,4,0.020368333
8/2/2019 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3812.383,19.150833,4,0.019150833
8/2/2019 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3673.454,18.3225,4,0.0183225
8/2/2019 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3622.718,17.050833,4,0.017050833
8/2/2019 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3620.644,18.009167,4,0.018009167
8/2/2019 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3724.963,19.321667,4,0.019321667
8/2/2019 6:00:00 AM,RFC,WEST,AEP,AEPAPT,3893.91,19.248333,4,0.019248333
8/2/2019 7:00:00 AM,RFC,WEST,AEP,AEPAPT,4082.113,19.473333,4,0.019473333
8/2/2019 8:00:00 AM,RFC,WEST,AEP,AEPAPT,4285.797,21.156667,4,0.021156667
8/2/2019 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4480.695,23.575833,4,0.023575833
8/2/2019 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4789.162,22.106667,5,0.022106667
8/2/2019 11:00:00 AM,RFC,WEST,AEP,AEPAPT,5065.311,23.533333,5,0.023533333
8/2/2019 12:00:00 PM,RFC,WEST,AEP,AEPAPT,5331.773,30.261667,5,0.030261667
8/2/2019 1:00:00 PM,RFC,WEST,AEP,AEPAPT,5535.261,30.695,6,0.030695
8/2/2019 2:00:00 PM,RFC,WEST,AEP,AEPAPT,5670.045,31.865,6,0.031865
8/2/2019 3:00:00 PM,RFC,WEST,AEP,AEPAPT,5667.558,56.674167,6,0.056674167
8/2/2019 4:00:00 PM,RFC,WEST,AEP,AEPAPT,5621.901,79.425833,6,0.079425833
8/2/2019 5:00:00 PM,RFC,WEST,AEP,AEPAPT,5546.676,31.655833,6,0.031655833
8/2/2019 6:00:00 PM,RFC,WEST,AEP,AEPAPT,5437.921,35.211667,5,0.035211667
8/2/2019 7:00:00 PM,RFC,WEST,AEP,AEPAPT,5250.685,27.444167,5,0.027444167
8/2/2019 8:00:00 PM,RFC,WEST,AEP,AEPAPT,5088.634,41.390833,5,0.041390833
8/2/2019 9:00:00 PM,RFC,WEST,AEP,AEPAPT,4946.085,25.214167,5,0.025214167
8/2/2019 10:00:00 PM,RFC,WEST,AEP,AEPAPT,4611.516,22.876667,5,0.022876667
8/2/2019 11:00:00 PM,RFC,WEST,AEP,AEPAPT,4265.305,21.165833,4,0.021165833
8/3/2019 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3958.269,19.5875,4,0.0195875
8/3/2019 1:00:00 AM,RFC,WEST,AEP,AEPAPT,4305.816,19.0925,4,0.0190925
8/3/2019 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3709.666,17.163333,4,0.017163333
8/3/2019 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3703.424,16.064167,4,0.016064167
8/3/2019 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3476.108,15.284167,3,0.015284167
8/3/2019 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3511.215,15.56,4,0.01556
8/3/2019 6:00:00 AM,RFC,WEST,AEP,AEPAPT,3978.495,17.146667,4,0.017146667
8/3/2019 7:00:00 AM,RFC,WEST,AEP,AEPAPT,3599.35,17.74,4,0.01774
8/3/2019 8:00:00 AM,RFC,WEST,AEP,AEPAPT,3807.282,19.4875,4,0.0194875
8/3/2019 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4120.467,26.095833,4,0.026095833
8/3/2019 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4430.546,44.909167,4,0.044909167
8/3/2019 11:00:00 AM,RFC,WEST,AEP,AEPAPT,4758.887,31.465,5,0.031465
8/3/2019 12:00:00 PM,RFC,WEST,AEP,AEPAPT,5039.135,27.01,5,0.02701
8/3/2019 1:00:00 PM,RFC,WEST,AEP,AEPAPT,5261.664,37.705,5,0.037705
8/3/2019 2:00:00 PM,RFC,WEST,AEP,AEPAPT,5385.854,30.64,5,0.03064
8/3/2019 3:00:00 PM,RFC,WEST,AEP,AEPAPT,5535.435,32.7075,6,0.0327075
8/3/2019 4:00:00 PM,RFC,WEST,AEP,AEPAPT,5602.272,101.825,6,0.101825
8/3/2019 5:00:00 PM,RFC,WEST,AEP,AEPAPT,5610.5,43.69,6,0.04369
8/3/2019 6:00:00 PM,RFC,WEST,AEP,AEPAPT,5515.724,36.048333,6,0.036048333
8/3/2019 7:00:00 PM,RFC,WEST,AEP,AEPAPT,5317.912,32.629167,5,0.032629167
8/3/2019 8:00:00 PM,RFC,WEST,AEP,AEPAPT,5077.492,28.284167,5,0.028284167
8/3/2019 9:00:00 PM,RFC,WEST,AEP,AEPAPT,4909.374,26.170833,5,0.026170833
8/3/2019 10:00:00 PM,RFC,WEST,AEP,AEPAPT,4573.534,24.1375,5,0.0241375
8/3/2019 11:00:00 PM,RFC,WEST,AEP,AEPAPT,4202.2,23.0625,4,0.0230625
8/4/2019 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3915.616,20.936667,4,0.020936667
8/4/2019 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3696.149,20.929167,4,0.020929167
8/4/2019 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3533.567,19.086667,4,0.019086667
8/4/2019 3:00:00 AM,RFC,WEST,AEP,AEPAPT,4078.973,18.7675,4,0.0187675
8/4/2019 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3725.863,18.111667,4,0.018111667
8/4/2019 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3912.129,16.8775,4,0.0168775
8/4/2019 6:00:00 AM,RFC,WEST,AEP,AEPAPT,3784.152,15.9175,4,0.0159175
8/4/2019 7:00:00 AM,RFC,WEST,AEP,AEPAPT,3853.798,15.4225,4,0.0154225
8/4/2019 8:00:00 AM,RFC,WEST,AEP,AEPAPT,3774.925,18.446667,4,0.018446667
8/4/2019 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4044.141,20.6,4,0.0206
8/4/2019 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4362.597,22.994167,4,0.022994167
8/4/2019 11:00:00 AM,RFC,WEST,AEP,AEPAPT,4659.644,25.6175,5,0.0256175
8/4/2019 12:00:00 PM,RFC,WEST,AEP,AEPAPT,4923.337,26.101667,5,0.026101667
8/4/2019 1:00:00 PM,RFC,WEST,AEP,AEPAPT,5112.196,26.659167,5,0.026659167
8/4/2019 2:00:00 PM,RFC,WEST,AEP,AEPAPT,5257.703,25.098333,5,0.025098333
8/4/2019 3:00:00 PM,RFC,WEST,AEP,AEPAPT,5436.495,30.644167,5,0.030644167
8/4/2019 4:00:00 PM,RFC,WEST,AEP,AEPAPT,5521.257,44.815,6,0.044815
8/4/2019 5:00:00 PM,RFC,WEST,AEP,AEPAPT,5555.822,88.366667,6,0.088366667
8/4/2019 6:00:00 PM,RFC,WEST,AEP,AEPAPT,5466.8,66.140833,5,0.066140833
8/4/2019 7:00:00 PM,RFC,WEST,AEP,AEPAPT,5272.268,30.228333,5,0.030228333
8/4/2019 8:00:00 PM,RFC,WEST,AEP,AEPAPT,5080.37,28.324167,5,0.028324167
8/4/2019 9:00:00 PM,RFC,WEST,AEP,AEPAPT,4890.275,28.714167,5,0.028714167
8/4/2019 10:00:00 PM,RFC,WEST,AEP,AEPAPT,4554.113,24.085,5,0.024085
8/4/2019 11:00:00 PM,RFC,WEST,AEP,AEPAPT,4212.043,22.965,4,0.022965
8/5/2019 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3929.349,21.923333,4,0.021923333
8/5/2019 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3755.911,19.071667,4,0.019071667
8/5/2019 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3651.43,17.8625,4,0.0178625
8/5/2019 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3616.277,16.78,4,0.01678
8/5/2019 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3618.365,16.701667,4,0.016701667
8/5/2019 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3717.156,17.976667,4,0.017976667
8/5/2019 6:00:00 AM,RFC,WEST,AEP,AEPAPT,3966.529,19.185,4,0.019185
8/5/2019 7:00:00 AM,RFC,WEST,AEP,AEPAPT,4135.349,19.504167,4,0.019504167
8/5/2019 8:00:00 AM,RFC,WEST,AEP,AEPAPT,4330.112,22.134167,4,0.022134167
8/5/2019 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4552.139,23.465,5,0.023465
8/5/2019 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4822.643,24.556667,5,0.024556667
8/5/2019 11:00:00 AM,RFC,WEST,AEP,AEPAPT,5110.794,35.578333,5,0.035578333
8/5/2019 12:00:00 PM,RFC,WEST,AEP,AEPAPT,5367.779,26.901667,5,0.026901667
8/5/2019 1:00:00 PM,RFC,WEST,AEP,AEPAPT,5596.604,43.925,6,0.043925
8/5/2019 2:00:00 PM,RFC,WEST,AEP,AEPAPT,5747.884,31.984167,6,0.031984167
8/5/2019 3:00:00 PM,RFC,WEST,AEP,AEPAPT,5860.86,30.1925,6,0.0301925
8/5/2019 4:00:00 PM,RFC,WEST,AEP,AEPAPT,5922.33,31.656667,6,0.031656667
8/5/2019 5:00:00 PM,RFC,WEST,AEP,AEPAPT,5917.63,33.878333,6,0.033878333
8/5/2019 6:00:00 PM,RFC,WEST,AEP,AEPAPT,5794.272,35.609167,6,0.035609167
8/5/2019 7:00:00 PM,RFC,WEST,AEP,AEPAPT,5596.835,28.928333,6,0.028928333
8/5/2019 8:00:00 PM,RFC,WEST,AEP,AEPAPT,5395.838,26.4925,5,0.0264925
8/5/2019 9:00:00 PM,RFC,WEST,AEP,AEPAPT,5184.134,25.870833,5,0.025870833
8/5/2019 10:00:00 PM,RFC,WEST,AEP,AEPAPT,4768.572,21.8075,5,0.0218075
8/5/2019 11:00:00 PM,RFC,WEST,AEP,AEPAPT,4383.505,20.174167,4,0.020174167
8/6/2019 12:00:00 AM,RFC,WEST,AEP,AEPAPT,4047.265,19.160833,4,0.019160833
8/6/2019 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3781.356,16.619167,4,0.016619167
8/6/2019 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3656.331,14.625833,4,0.014625833
8/6/2019 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3575.608,14.574167,4,0.014574167
8/6/2019 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3602.938,14.971667,4,0.014971667
8/6/2019 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3689.223,16.223333,4,0.016223333
8/6/2019 6:00:00 AM,RFC,WEST,AEP,AEPAPT,3887.018,17.418333,4,0.017418333
8/6/2019 7:00:00 AM,RFC,WEST,AEP,AEPAPT,4079.482,18.2825,4,0.0182825
8/6/2019 8:00:00 AM,RFC,WEST,AEP,AEPAPT,4300.862,20.3,4,0.0203
8/6/2019 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4525.517,22.721667,5,0.022721667
8/6/2019 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4877.607,25.831667,5,0.025831667
8/6/2019 11:00:00 AM,RFC,WEST,AEP,AEPAPT,5232.049,30.450833,5,0.030450833
8/6/2019 12:00:00 PM,RFC,WEST,AEP,AEPAPT,5551.568,26.946667,6,0.026946667
8/6/2019 1:00:00 PM,RFC,WEST,AEP,AEPAPT,5782.817,25.440833,6,0.025440833
8/6/2019 2:00:00 PM,RFC,WEST,AEP,AEPAPT,5901.569,27.06,6,0.02706
8/6/2019 3:00:00 PM,RFC,WEST,AEP,AEPAPT,5954.016,24.685833,6,0.024685833
8/6/2019 4:00:00 PM,RFC,WEST,AEP,AEPAPT,6037.065,26.450833,6,0.026450833
8/6/2019 5:00:00 PM,RFC,WEST,AEP,AEPAPT,6021.845,27.098333,6,0.027098333
8/6/2019 6:00:00 PM,RFC,WEST,AEP,AEPAPT,5888.71,27.316667,6,0.027316667
8/6/2019 7:00:00 PM,RFC,WEST,AEP,AEPAPT,5655.459,22.6825,6,0.0226825
8/6/2019 8:00:00 PM,RFC,WEST,AEP,AEPAPT,5435.837,20.933333,5,0.020933333
8/6/2019 9:00:00 PM,RFC,WEST,AEP,AEPAPT,5242.032,22.18,5,0.02218
8/6/2019 10:00:00 PM,RFC,WEST,AEP,AEPAPT,4838.229,20.816667,5,0.020816667
8/6/2019 11:00:00 PM,RFC,WEST,AEP,AEPAPT,4427.211,19.473333,4,0.019473333
8/7/2019 12:00:00 AM,RFC,WEST,AEP,AEPAPT,4151.883,17.998333,4,0.017998333
8/7/2019 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3913.702,17.621667,4,0.017621667
8/7/2019 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3767.203,15.5475,4,0.0155475
8/7/2019 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3696.041,14.610833,4,0.014610833
8/7/2019 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3685.298,14.588333,4,0.014588333
8/7/2019 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3813.973,16.6975,4,0.0166975
8/7/2019 6:00:00 AM,RFC,WEST,AEP,AEPAPT,4010.365,19.210833,4,0.019210833
8/7/2019 7:00:00 AM,RFC,WEST,AEP,AEPAPT,4165.127,19.553333,4,0.019553333
8/7/2019 8:00:00 AM,RFC,WEST,AEP,AEPAPT,4357.979,19.8875,4,0.0198875
8/7/2019 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4559.81,24.080833,5,0.024080833
8/7/2019 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4764.778,24.75,5,0.02475
8/7/2019 11:00:00 AM,RFC,WEST,AEP,AEPAPT,4923.491,26.611667,5,0.026611667
8/7/2019 12:00:00 PM,RFC,WEST,AEP,AEPAPT,5107.177,31.6925,5,0.0316925
8/7/2019 1:00:00 PM,RFC,WEST,AEP,AEPAPT,5285.943,28.354167,5,0.028354167
8/7/2019 2:00:00 PM,RFC,WEST,AEP,AEPAPT,5376.646,28.558333,5,0.028558333
8/7/2019 3:00:00 PM,RFC,WEST,AEP,AEPAPT,5468.437,25.934167,5,0.025934167
8/7/2019 4:00:00 PM,RFC,WEST,AEP,AEPAPT,5635.995,26.196667,6,0.026196667
8/7/2019 5:00:00 PM,RFC,WEST,AEP,AEPAPT,5737.281,26.1625,6,0.0261625
8/7/2019 6:00:00 PM,RFC,WEST,AEP,AEPAPT,5687.247,22.565,6,0.022565
8/7/2019 7:00:00 PM,RFC,WEST,AEP,AEPAPT,5517.294,22.3275,6,0.0223275
8/7/2019 8:00:00 PM,RFC,WEST,AEP,AEPAPT,5301.802,21.700833,5,0.021700833
8/7/2019 9:00:00 PM,RFC,WEST,AEP,AEPAPT,5117.087,21.905,5,0.021905
8/7/2019 10:00:00 PM,RFC,WEST,AEP,AEPAPT,4725.761,21.018333,5,0.021018333
8/7/2019 11:00:00 PM,RFC,WEST,AEP,AEPAPT,4335.729,19.239167,4,0.019239167
8/8/2019 12:00:00 AM,RFC,WEST,AEP,AEPAPT,4009.089,16.114167,4,0.016114167
8/8/2019 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3818.681,15.7525,4,0.0157525
8/8/2019 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3672.984,14.535,4,0.014535
8/8/2019 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3563.876,13.454167,4,0.013454167
8/8/2019 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3580.735,13.261667,4,0.013261667
8/8/2019 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3670.609,14.39,4,0.01439
8/8/2019 6:00:00 AM,RFC,WEST,AEP,AEPAPT,3890.166,18.055833,4,0.018055833
8/8/2019 7:00:00 AM,RFC,WEST,AEP,AEPAPT,4051.273,19.048333,4,0.019048333
8/8/2019 8:00:00 AM,RFC,WEST,AEP,AEPAPT,4296.111,20.593333,4,0.020593333
8/8/2019 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4565.04,22.961667,5,0.022961667
8/8/2019 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4857.377,23.803333,5,0.023803333
8/8/2019 11:00:00 AM,RFC,WEST,AEP,AEPAPT,5155.913,26.545,5,0.026545
8/8/2019 12:00:00 PM,RFC,WEST,AEP,AEPAPT,5418.572,26.763333,5,0.026763333
8/8/2019 1:00:00 PM,RFC,WEST,AEP,AEPAPT,5641.577,26.833333,6,0.026833333
8/8/2019 2:00:00 PM,RFC,WEST,AEP,AEPAPT,5798.201,26.300833,6,0.026300833
8/8/2019 3:00:00 PM,RFC,WEST,AEP,AEPAPT,5917.235,27.609167,6,0.027609167
8/8/2019 4:00:00 PM,RFC,WEST,AEP,AEPAPT,6008.403,39.93,6,0.03993
8/8/2019 5:00:00 PM,RFC,WEST,AEP,AEPAPT,6009.221,28.249167,6,0.028249167
8/8/2019 6:00:00 PM,RFC,WEST,AEP,AEPAPT,5893.489,27.596667,6,0.027596667
8/8/2019 7:00:00 PM,RFC,WEST,AEP,AEPAPT,5650.414,25.833333,6,0.025833333
8/8/2019 8:00:00 PM,RFC,WEST,AEP,AEPAPT,5442.803,23.901667,5,0.023901667
8/8/2019 9:00:00 PM,RFC,WEST,AEP,AEPAPT,5226.272,22.388333,5,0.022388333
8/8/2019 10:00:00 PM,RFC,WEST,AEP,AEPAPT,4821.472,20.72,5,0.02072
8/8/2019 11:00:00 PM,RFC,WEST,AEP,AEPAPT,4412.658,19.18,4,0.01918
8/9/2019 12:00:00 AM,RFC,WEST,AEP,AEPAPT,4071.336,17.3525,4,0.0173525
8/9/2019 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3803.606,16.230833,4,0.016230833
8/9/2019 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3685.533,15.071667,4,0.015071667
8/9/2019 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3643.458,14.396667,4,0.014396667
8/9/2019 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3603.268,14.359167,4,0.014359167
8/9/2019 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3712.655,15.445833,4,0.015445833
8/9/2019 6:00:00 AM,RFC,WEST,AEP,AEPAPT,3953.177,18.095,4,0.018095
8/9/2019 7:00:00 AM,RFC,WEST,AEP,AEPAPT,4118.811,18.171667,4,0.018171667
8/9/2019 8:00:00 AM,RFC,WEST,AEP,AEPAPT,4365.324,19.74,4,0.01974
8/9/2019 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4642.909,22.350833,5,0.022350833
8/9/2019 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4947.326,26.454167,5,0.026454167
8/9/2019 11:00:00 AM,RFC,WEST,AEP,AEPAPT,5211.832,23.554167,5,0.023554167
8/9/2019 12:00:00 PM,RFC,WEST,AEP,AEPAPT,5425.218,23.505,5,0.023505
8/9/2019 1:00:00 PM,RFC,WEST,AEP,AEPAPT,5623.356,25.625,6,0.025625
8/9/2019 2:00:00 PM,RFC,WEST,AEP,AEPAPT,5777.213,31.855,6,0.031855
8/9/2019 3:00:00 PM,RFC,WEST,AEP,AEPAPT,5761.367,61.789167,6,0.061789167
8/9/2019 4:00:00 PM,RFC,WEST,AEP,AEPAPT,5738.195,36.414167,6,0.036414167
8/9/2019 5:00:00 PM,RFC,WEST,AEP,AEPAPT,5676.677,31.043333,6,0.031043333
8/9/2019 6:00:00 PM,RFC,WEST,AEP,AEPAPT,5586.766,28.4125,6,0.0284125
8/9/2019 7:00:00 PM,RFC,WEST,AEP,AEPAPT,5341.81,23.020833,5,0.023020833
8/9/2019 8:00:00 PM,RFC,WEST,AEP,AEPAPT,5075.663,22.238333,5,0.022238333
8/9/2019 9:00:00 PM,RFC,WEST,AEP,AEPAPT,4918.294,20.985,5,0.020985
8/9/2019 10:00:00 PM,RFC,WEST,AEP,AEPAPT,4587.521,18.989167,5,0.018989167
8/9/2019 11:00:00 PM,RFC,WEST,AEP,AEPAPT,4191.851,17.87,4,0.01787
8/10/2019 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3859.889,17.045833,4,0.017045833
8/10/2019 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3646.57,17.57,4,0.01757
8/10/2019 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3518.801,16.173333,4,0.016173333
8/10/2019 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3427.2,13.695,3,0.013695
8/10/2019 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3376.671,13.161667,3,0.013161667
8/10/2019 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3424.484,13.358333,3,0.013358333
8/10/2019 6:00:00 AM,RFC,WEST,AEP,AEPAPT,3453.449,13.130833,3,0.013130833
8/10/2019 7:00:00 AM,RFC,WEST,AEP,AEPAPT,3527.465,13.6025,4,0.0136025
8/10/2019 8:00:00 AM,RFC,WEST,AEP,AEPAPT,3791.477,15.423333,4,0.015423333
8/10/2019 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4076.96,17.450833,4,0.017450833
8/10/2019 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4345.823,19.169167,4,0.019169167
8/10/2019 11:00:00 AM,RFC,WEST,AEP,AEPAPT,4670.125,19.965,5,0.019965
8/10/2019 12:00:00 PM,RFC,WEST,AEP,AEPAPT,4903.549,20.685,5,0.020685
8/10/2019 1:00:00 PM,RFC,WEST,AEP,AEPAPT,5102.994,22.048333,5,0.022048333
8/10/2019 2:00:00 PM,RFC,WEST,AEP,AEPAPT,5213.818,21.939167,5,0.021939167
8/10/2019 3:00:00 PM,RFC,WEST,AEP,AEPAPT,5330.898,23.305833,5,0.023305833
8/10/2019 4:00:00 PM,RFC,WEST,AEP,AEPAPT,5403.404,26.826667,5,0.026826667
8/10/2019 5:00:00 PM,RFC,WEST,AEP,AEPAPT,5407.862,108.268333,5,0.108268333
8/10/2019 6:00:00 PM,RFC,WEST,AEP,AEPAPT,5325.23,39.308333,5,0.039308333
8/10/2019 7:00:00 PM,RFC,WEST,AEP,AEPAPT,5104.751,21.22,5,0.02122
8/10/2019 8:00:00 PM,RFC,WEST,AEP,AEPAPT,4872.631,20.361667,5,0.020361667
8/10/2019 9:00:00 PM,RFC,WEST,AEP,AEPAPT,4677.933,19.821667,5,0.019821667
8/10/2019 10:00:00 PM,RFC,WEST,AEP,AEPAPT,4315.36,18.609167,4,0.018609167
8/10/2019 11:00:00 PM,RFC,WEST,AEP,AEPAPT,3973.627,17.1575,4,0.0171575
8/11/2019 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3659.889,15.343333,4,0.015343333
8/11/2019 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3470.504,14.78,3,0.01478
8/11/2019 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3320.258,13.6225,3,0.0136225
8/11/2019 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3244.087,13.735833,3,0.013735833
8/11/2019 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3200.549,13.103333,3,0.013103333
8/11/2019 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3201.014,12.055,3,0.012055
8/11/2019 6:00:00 AM,RFC,WEST,AEP,AEPAPT,3192.474,11.645833,3,0.011645833
8/11/2019 7:00:00 AM,RFC,WEST,AEP,AEPAPT,3282.23,10.729167,3,0.010729167
8/11/2019 8:00:00 AM,RFC,WEST,AEP,AEPAPT,3541.757,12.8075,4,0.0128075
